web-scraper-order,web-scraper-start-url,type,type-href,brand,brand-href,name,build_url,build_url-href,build,engine_url,engine_url-href,infos,gaz,info_engine,info_engine-href,stage,stage-href,power_stock,power_stage,power_gain,torque_stock,torque_stage,torque_gain
"1699821271-182","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Lundberg","","","","","","","","","","",""
"1699821271-183","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","MacDON","","","","","","","","","","",""
"1699821271-184","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Manitou","","","","","","","","","","",""
"1699821271-185","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Massey Ferguson","","","","","","","","","","",""
"1699821271-186","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Matrot","","","","","","","","","","",""
"1699821271-187","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","MAzzotti","","","","","","","","","","",""
"1699821271-188","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Mc Cormick","","","","","","","","","","",""
"1699821271-189","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Merlo","","","","","","","","","","",""
"1699821271-190","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","New Holland","","","","","","","","","","",""
"1699821271-191","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Pellenc","","","","","","","","","","",""
"1699821271-192","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Ponsse","","","","","","","","","","",""
"1699821271-193","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Pouchain","","","","","","","","","","",""
"1699821271-194","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Rostselmash","","","","","","","","","","",""
"1699821271-195","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Rottne","","","","","","","","","","",""
"1699821271-196","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Same","","","","","","","","","","",""
"1699821271-197","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Sany","","","","","","","","","","",""
"1699821271-198","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Sennebogen","","","","","","","","","","",""
"1699821271-199","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Steyr","","","","","","","","","","",""
"1699821271-200","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Storti","","","","","","","","","","",""
"1699821271-201","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Tecnoma","","","","","","","","","","",""
"1699821271-202","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Tigercat","","","","","","","","","","",""
"1699821271-203","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Valtra","","","","","","","","","","",""
"1699821271-204","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Vermeer","","","","","","","","","","",""
"1699821271-205","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Versa","","","","","","","","","","",""
"1699821271-206","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Weidemann","","","","","","","","","","",""
"1699821271-207","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Yale","","","","","","","","","","",""
"1699821271-208","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Yanmar","","","","","","","","","","",""
"1699821271-209","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Zetor","","","","","","","","","","",""
"1699821271-210","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Alexander Dennis","","","","","","","","","","",""
"1699821271-211","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Ammann","","","","","","","","","","",""
"1699821271-212","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Arjes","","","","","","","","","","",""
"1699821271-213","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Astra","","","","","","","","","","",""
"1699821271-214","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","ASV","","","","","","","","","","",""
"1699821271-215","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Atlas","","","","","","","","","","",""
"1699821271-216","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Atlas Copco","","","","","","","","","","",""
"1699821271-217","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Avia","","","","","","","","","","",""
"1699821271-218","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Caetano","","","","","","","","","","",""
"1699821271-219","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Chevrolet Trucks","","","","","","","","","","",""
"1699821271-220","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Cummins","","","","","","","","","","",""
"1699821271-221","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Daewoo (Trucks)","","","","","","","","","","",""
"1699821271-222","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","DAF","","","","","","","","","","",""
"1699821271-223","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Denning","","","","","","","","","","",""
"1699821271-224","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Ford (Trucks)","","","","","","","","","","",""
"1699821271-225","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Freightliner","","","","","","","","","","",""
"1699821271-226","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","International","","","","","","","","","","",""
"1699821271-227","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Isuzu Truck","","","","","","","","","","",""
"1699821271-228","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Iveco Truck","","","","","","","","","","",""
"1699821271-229","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Kenworth","","","","","","","","","","",""
"1699821271-230","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","King Long Buses","","","","","","","","","","",""
"1699821271-231","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Mack Truck","","","","","","","","","","",""
"1699821271-232","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Man Trucks","","","","","","","","","","",""
"1699821271-233","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Maz Minsk","","","","","","","","","","",""
"1699821271-234","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Mercedes Truck","","","","","","","","","","",""
"1699821271-235","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Mitsubishi Fuso","","","","","","","","","","",""
"1699821271-236","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Neoplan","","","","","","","","","","",""
"1699821271-237","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Peterbilt","","","","","","","","","","",""
"1699821271-238","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Renault  (Trucks)","","","","","","","","","","",""
"1699821271-239","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Scania","","","","","","","","","","",""
"1699821271-240","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Setra","","","","","","","","","","",""
"1699821271-241","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Sinotruk","","","","","","","","","","",""
"1699821271-242","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Tata (Trucks)","","","","","","","","","","",""
"1699821271-243","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Temsa","","","","","","","","","","",""
"1699821271-244","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Toyota","","","","","","","","","","",""
"1699821271-245","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Van Hool","","","","","","","","","","",""
"1699821271-246","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Volare","","","","","","","","","","",""
"1699821271-247","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Volkswagen (Trucks)","","","","","","","","","","",""
"1699821271-248","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Volvo  (Trucks)","","","","","","","","","","",""
"1699821271-249","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Western Star","","","","","","","","","","",""
"1699821271-250","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","XCMG","","","","","","","","","","",""
"1699821271-251","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Yutong","","","","","","","","","","",""
"1699821271-252","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Kawasaki (Marine)","","","","","","","","","","",""
"1699821271-253","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Lynx","","","","","","","","","","",""
"1699821271-254","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Sea-doo","","","","","","","","","","",""
"1699821271-255","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Aeon","","","","","","","","","","",""
"1699821271-256","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Baltmotors","","","","","","","","","","",""
"1699821271-257","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Can-Am","","","","","","","","","","",""
"1699821271-258","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","CFMOTO Quad","","","","","","","","","","",""
"1699821271-259","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Polaris","","","","","","","","","","",""
"1699821271-260","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","","","","","","","","","Segway","","","","","","","","","","",""
"1699821286-261","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Westfield","https://www.olsx.lu/en/chiptuning/westfield","Westfield","FW300","https://www.olsx.lu/en/chiptuning/westfield/fw300","FW300","2009","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009","","Petrol","1.6 T
                                        192 hp","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009/1.6-t-192","E85","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009/1.6-t-192#e85","192hp","210hp","+ 18hp","230Nm","300Nm","+ 70Nm"
"1699821289-262","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Westfield","https://www.olsx.lu/en/chiptuning/westfield","Westfield","FW300","https://www.olsx.lu/en/chiptuning/westfield/fw300","FW300","2009","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009","","Petrol","1.6 T
                                        192 hp","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009/1.6-t-192","Stage 2","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009/1.6-t-192#stage2","192hp","210hp","+ 18hp","230Nm","300Nm","+ 70Nm"
"1699821292-263","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Westfield","https://www.olsx.lu/en/chiptuning/westfield","Westfield","FW300","https://www.olsx.lu/en/chiptuning/westfield/fw300","FW300","2009","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009","","Petrol","1.6 T
                                        192 hp","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009/1.6-t-192","Stage 1","https://www.olsx.lu/en/chiptuning/westfield/fw300/2009/1.6-t-192#stage1","192hp","210hp","+ 18hp","230Nm","300Nm","+ 70Nm"
"1699821307-264","https://www.olsx.lu/en/chiptuning","Cars","https://www.olsx.lu/en/chiptuning#","Volvo","https://www.olsx.lu/en/chiptuning/volvo","Volvo","XC 90","https://www.olsx.lu/en/chiptuning/volvo/xc-90","XC 90","2015","https://www.olsx.lu/en/chiptuning/volvo/xc-90/2015","","Diesel","T8 (2.0)
                                        407 hp","https://www.olsx.lu/en/chiptuning/volvo/xc-90/2015/t8-2.0-407","E85","https://www.olsx.lu/en/chiptuning/volvo/xc-90/2015/t8-2.0-407#e85","407hp","460hp","+ 53hp","640Nm","740Nm","+ 100Nm"
